Species1,Species2,Distance
5K7,5N3,0.03265993
5K8,5N3,0.03030303
5K9,5N3,0.03138047
5L1,5N3,0.03074448
5L2,5N3,0.03649436
5L3,5N3,0.03513729
5M1,5N3,0.0243771
5M2,5N3,0.02882155
5M3,5N3,0.02639731
5M4,5N3,0.02895623
5M5,5N3,0.03353535
5M6,5N3,0.02890572
5M7,5N3,0.02944742
5N1,5N3,0.01028058
5N10,5N3,0.0116229
5N11,5N3,0.01485971
5N12,5N3,0.0124624
5N13,5N3,0.01715488
5N14,5N3,0.00646465
5N15,5N3,0.00781145
5N16,5N3,0.01319865
5N2,5N3,0.00791919
5E1,5N4,0.04646465
5A1,5N4,0.04511785
5A2,5N4,0.05575758
5A3,5N4,0.05723906
5B1,5N4,0.04713805
5B2,5N4,0.05387205
5B3,5N4,0.05566779
5B4,5N4,0.04684945
5B5,5N4,0.06060606
5B6,5N4,0.06228956
5B7,5N4,0.05944291
5C1,5N4,0.05222394
5D1,5N4,0.04377104
5D2,5N4,0.05050505
5F1,5N4,0.05454545
5G1,5N4,0.05117845
5H1,5N4,0.05185185
5H2,5N4,0.04421998
5I1,5N4,0.05895997
5J1,5N4,0.07205387
5J2,5N4,0.06296296
5K1,5N4,0.03097643
5K10,5N4,0.03771044
5K11,5N4,0.04377104
5K12,5N4,0.02069821
5K13,5N4,0.02177329
5K14,5N4,0.02895623
5K15,5N4,0.02087542
5K16,5N4,0.02424242
5K17,5N4,0.01952862
5K18,5N4,0.02356902
5K19,5N4,0.03367003
5K2,5N4,0.03973064
5K20,5N4,0.02783389
5K21,5N4,0.02783389
5K22,5N4,0.02734007
5K23,5N4,0.03265993
5K3,5N4,0.03636364
5K4,5N4,0.02558923
5K5,5N4,0.03333333
5K6,5N4,0.03501684
5K7,5N4,0.03804714
5K8,5N4,0.03569024
5K9,5N4,0.03703704
5L1,5N4,0.03509166
5L2,5N4,0.04091899
5L3,5N4,0.03935791
5M1,5N4,0.02962963
5M2,5N4,0.03434343
5M3,5N4,0.03164983
5M4,5N4,0.03501684
5M5,5N4,0.03771044
5M6,5N4,0.03451178
5M7,5N4,0.03497722
5N1,5N4,0.01638608
5N10,5N4,0.01885522
5N11,5N4,0.02199776
5N12,5N4,0.01979798
5N13,5N4,0.02356902
5N14,5N4,0.01414141
5N15,5N4,0.01548822
5N16,5N4,0.01952862
5N2,5N4,0.01548822
5N3,5N4,0.01387205
5E1,5N5,0.04242424
5A1,5N5,0.04242424
5A2,5N5,0.05441077
5A3,5N5,0.05454545
5B1,5N5,0.04444444
5B2,5N5,0.05117845
5B3,5N5,0.05297419
5B4,5N5,0.04415584
5B5,5N5,0.05836139
5B6,5N5,0.05892256
5B7,5N5,0.05687175
5C1,5N5,0.04852552
5D1,5N5,0.04175084
5D2,5N5,0.04848485
5F1,5N5,0.05185185
5G1,5N5,0.04983165
5H1,5N5,0.04781145
5H2,5N5,0.03973064
5I1,5N5,0.05476992
5J1,5N5,0.07070707
5J2,5N5,0.06161616
5K1,5N5,0.02693603
5K10,5N5,0.03569024
5K11,5N5,0.04309764
5K12,5N5,0.01733121
5K13,5N5,0.01907969
5K14,5N5,0.02626263
5K15,5N5,0.01885522
5K16,5N5,0.02154882
5K17,5N5,0.01548822
5K18,5N5,0.01952862
5K19,5N5,0.03097643
5K2,5N5,0.03434343
5K20,5N5,0.02199776
5K21,5N5,0.02514029
5K22,5N5,0.02356902
5K23,5N5,0.02861953
5K3,5N5,0.03232323
5K4,5N5,0.02154882
5K5,5N5,0.02929293
5K6,5N5,0.03097643
5K7,5N5,0.03602694
5K8,5N5,0.03232323
5K9,5N5,0.03501684
5L1,5N5,0.03419379
5L2,5N5,0.04036443
5L3,5N5,0.0386936
5M1,5N5,0.02693603
5M2,5N5,0.03164983
5M3,5N5,0.02895623
5M4,5N5,0.03097643
5M5,5N5,0.03501684
5M6,5N5,0.03173401
5M7,5N5,0.03244207
5N1,5N5,0.01234568
5N10,5N5,0.01353535
5N11,5N5,0.01661055
5N12,5N5,0.0142312
5N13,5N5,0.01893939
5N14,5N5,0.00875421
5N15,5N5,0.01010101
5N16,5N5,0.01548822
5N2,5N5,0.01117845
5N3,5N5,0.00875421
5N4,5N5,0.01616162
5E1,5N6,0.04377104
5A1,5N6,0.04242424
5A2,5N6,0.05373737
5A3,5N6,0.05252525
5B1,5N6,0.04377104
5B2,5N6,0.05050505
5B3,5N6,0.05230079
5B4,5N6,0.04415584
5B5,5N6,0.05753835
5B6,5N6,0.05690236
5B7,5N6,0.05619835
5C1,5N6,0.04890365
5D1,5N6,0.04085297
5D2,5N6,0.04781145
5F1,5N6,0.05319865
5G1,5N6,0.05117845
5H1,5N6,0.04781145
5H2,5N6,0.03838384
5I1,5N6,0.05491957
5J1,5N6,0.07003367
5J2,5N6,0.06094276
5K1,5N6,0.02693603
5K10,5N6,0.03367003
5K11,5N6,0.04175084
5K12,5N6,0.01601985
5K13,5N6,0.01773288
5K14,5N6,0.02491582
5K15,5N6,0.01750842
5K16,5N6,0.02020202
5K17,5N6,0.01414141
5K18,5N6,0.01952862
5K19,5N6,0.02895623
5K2,5N6,0.03434343
5K20,5N6,0.02244669
5K21,5N6,0.02379349
5K22,5N6,0.02222222
5K23,5N6,0.02727273
5K3,5N6,0.03232323
5K4,5N6,0.02154882
5K5,5N6,0.02929293
5K6,5N6,0.03097643
5K7,5N6,0.03468013
5K8,5N6,0.03232323
5K9,5N6,0.03367003
5L1,5N6,0.03307146
5L2,5N6,0.03897802
5L3,5N6,0.03736499
5M1,5N6,0.02558923
5M2,5N6,0.03030303
5M3,5N6,0.02760943
5M4,5N6,0.03097643
5M5,5N6,0.03501684
5M6,5N6,0.03038721
5M7,5N6,0.03050109
5N1,5N6,0.01099888
5N10,5N6,0.01232323
5N11,5N6,0.01526375
5N12,5N6,0.01337823
5N13,5N6,0.01759259
5N14,5N6,0.00808081
5N15,5N6,0.00942761
5N16,5N6,0.01279461
5N2,5N6,0.00996633
5N3,5N6,0.00821549
5N4,5N6,0.01481481
5N5,5N6,0.01010101
5E1,5N7,0.04383838
5A1,5N7,0.04237374
5A2,5N7,0.05624579
5A3,5N7,0.05424242
5B1,5N7,0.04301347
5B2,5N7,0.05099327
5B3,5N7,0.05282267
5B4,5N7,0.04403319
5B5,5N7,0.05676019
5B6,5N7,0.05639731
5B7,5N7,0.05564279
5C1,5N7,0.05049305
5D1,5N7,0.04304714
5D2,5N7,0.05010101
5F1,5N7,0.05570707
5G1,5N7,0.05171717
5H1,5N7,0.04924242
5H2,5N7,0.04121212
5I1,5N7,0.05567153
5J1,5N7,0.06887205
5J2,5N7,0.06124579
5K1,5N7,0.02885522
5K10,5N7,0.03835017
5K11,5N7,0.04552189
5K12,5N7,0.01918572
5K13,5N7,0.02078563
5K14,5N7,0.02808081
5K15,5N7,0.01952862
5K16,5N7,0.02340067
5K17,5N7,0.01767677
5K18,5N7,0.02265993
5K19,5N7,0.03390572
5K2,5N7,0.03592593
5K20,5N7,0.02305275
5K21,5N7,0.02465769
5K22,5N7,0.02534007
5K23,5N7,0.02998316
5K3,5N7,0.03345118
5K4,5N7,0.02346801
5K5,5N7,0.03084175
5K6,5N7,0.03277778
5K7,5N7,0.03751684
5K8,5N7,0.03649832
5K9,5N7,0.03759259
5L1,5N7,0.03554807
5L2,5N7,0.04135571
5L3,5N7,0.0398145
5M1,5N7,0.02683502
5M2,5N7,0.03030303
5M3,5N7,0.03026936
5M4,5N7,0.0320202
5M5,5N7,0.03447811
5M6,5N7,0.03149832
5M7,5N7,0.03209596
5N1,5N7,0.01251964
5N10,5N7,0.01951515
5N11,5N7,0.02193229
5N12,5N7,0.01990123
5N13,5N7,0.02445918
5N14,5N7,0.01602694
5N15,5N7,0.01740741
5N16,5N7,0.01895623
5N2,5N7,0.01655219
5N3,5N7,0.01599327
5N4,5N7,0.02171717
5N5,5N7,0.01838384
5N6,5N7,0.01698653
5E1,5N8,0.04393939
5A1,5N8,0.04242424
5A2,5N8,0.05606061
5A3,5N8,0.05378788
5B1,5N8,0.04242424
5B2,5N8,0.05
5B3,5N8,0.05179574
5B4,5N8,0.04321789
5B5,5N8,0.05634119
5B6,5N8,0.05589226
5B7,5N8,0.05475207
5C1,5N8,0.05009645
5D1,5N8,0.04360269
5D2,5N8,0.05
5F1,5N8,0.05555556
5G1,5N8,0.0516835
5H1,5N8,0.04915825
5H2,5N8,0.04074074
5I1,5N8,0.05470445
5J1,5N8,0.06919192
5J2,5N8,0.06144781
5K1,5N8,0.02946128
5K10,5N8,0.03872054
5K11,5N8,0.04494949
5K12,5N8,0.02013114
5K13,5N8,0.02194164
5K14,5N8,0.02895623
5K15,5N8,0.02037037
5K16,5N8,0.02424242
5K17,5N8,0.01936027
5K18,5N8,0.02323232
5K19,5N8,0.03425926
5K2,5N8,0.03585859
5K20,5N8,0.02446689
5K21,5N8,0.02530864
5K22,5N8,0.02619529
5K23,5N8,0.03089226
5K3,5N8,0.03417508
5K4,5N8,0.02407407
5K5,5N8,0.03106061
5K6,5N8,0.03316498
5K7,5N8,0.03855219
5K8,5N8,0.03653199
5K9,5N8,0.03804714
5L1,5N8,0.03663487
5L2,5N8,0.04238463
5L3,5N8,0.04078207
5M1,5N8,0.02794613
5M2,5N8,0.03114478
5M3,5N8,0.03131313
5M4,5N8,0.03299663
5M5,5N8,0.03569024
5M6,5N8,0.03289141
5M7,5N8,0.03335809
5N1,5N8,0.01425365
5N10,5N8,0.02057239
5N11,5N8,0.0231575
5N12,5N8,0.02040404
5N13,5N8,0.02561027
5N14,5N8,0.01734007
5N15,5N8,0.01835017
5N16,5N8,0.02087542
5N2,5N8,0.01845118
5N3,5N8,0.01781145
5N4,5N8,0.02323232
5N5,5N8,0.02003367
5N6,5N8,0.01885522
5N7,5N8,0.00867424
5E1,5N9,0.04638047
5A1,5N9,0.04503367
5A2,5N9,0.05782828
5A3,5N9,0.05446128
5B1,5N9,0.04570707
5B2,5N9,0.05294613
5B3,5N9,0.05541526
5B4,5N9,0.04676527
5B5,5N9,0.05932473
5B6,5N9,0.05875421
5B7,5N9,0.05661922
5C1,5N9,0.05333522
5D1,5N9,0.04671717
5D2,5N9,0.0526936
5F1,5N9,0.05723906
5G1,5N9,0.05446128
5H1,5N9,0.05176768
5H2,5N9,0.0437991
5I1,5N9,0.05601384
5J1,5N9,0.07348485
5J2,5N9,0.06574074
5K1,5N9,0.03223906
5K10,5N9,0.04116162
5K11,5N9,0.04840067
5K12,5N9,0.02257221
5K13,5N9,0.02438272
5K14,5N9,0.03021886
5K15,5N9,0.02146465
5K16,5N9,0.02550505
5K17,5N9,0.02247475
5K18,5N9,0.0253367
5K19,5N9,0.03762626
5K2,5N9,0.03998316
5K20,5N9,0.02673962
5K21,5N9,0.02645903
5K22,5N9,0.02765993
5K23,5N9,0.03274411
5K3,5N9,0.03686869
5K4,5N9,0.0266835
5K5,5N9,0.03459596
5K6,5N9,0.03627946
5K7,5N9,0.04132997
5K8,5N9,0.04031987
5K9,5N9,0.04166667
5L1,5N9,0.03716798
5L2,5N9,0.04317687
5L3,5N9,0.04198329
5M1,5N9,0.03055556
5M2,5N9,0.03392256
5M3,5N9,0.03392256
5M4,5N9,0.03493266
5M5,5N9,0.03846801
5M6,5N9,0.03522727
5M7,5N9,0.03437809
5N1,5N9,0.01725589
5N10,5N9,0.02306397
5N11,5N9,0.02591657
5N12,5N9,0.02274411
5N13,5N9,0.02843013
5N14,5N9,0.01978114
5N15,5N9,0.02112795
5N16,5N9,0.02382155
5N2,5N9,0.0206229
5N3,5N9,0.0202862
5N4,5N9,0.0256734
5N5,5N9,0.02314815
5N6,5N9,0.02045455
5N7,5N9,0.01120791
5N8,5N9,0.01024832
5E1,5O1,0.04611484
5A1,5O1,0.04603925
5A2,5O1,0.05750647
5A3,5O1,0.05728794
5B1,5O1,0.04806635
5B2,5O1,0.05461492
5B3,5O1,0.05609231
5B4,5O1,0.04761283
5B5,5O1,0.06009535
5B6,5O1,0.06077182
5B7,5O1,0.06018336
5C1,5O1,0.05296952
5D1,5O1,0.04619271
5D2,5O1,0.05375598
5F1,5O1,0.05536392
5G1,5O1,0.0508287
5H1,5O1,0.05279397
5H2,5O1,0.04429618
5I1,5O1,0.05476915
5J1,5O1,0.07239155
5J2,5O1,0.06469544
5K1,5O1,0.03305893
5K10,5O1,0.04072756
5K11,5O1,0.04649278
5K12,5O1,0.0224388
5K13,5O1,0.02420611
5K14,5O1,0.03127232
5K15,5O1,0.02404348
5K16,5O1,0.02673712
5K17,5O1,0.02151477
5K18,5O1,0.02435271
5K19,5O1,0.03217251
5K2,5O1,0.03897532
5K20,5O1,0.02583008
5K21,5O1,0.02894517
5K22,5O1,0.02876972
5K23,5O1,0.03384915
5K3,5O1,0.03850806
5K4,5O1,0.02772663
5K5,5O1,0.03389726
5K6,5O1,0.03707878
5K7,5O1,0.03972431
5K8,5O1,0.03874169
5K9,5O1,0.04010912
5L1,5O1,0.03903983
5L2,5O1,0.04514817
5L3,5O1,0.04347202
5M1,5O1,0.02900473
5M2,5O1,0.03380106
5M3,5O1,0.02980183
5M4,5O1,0.03442637
5M5,5O1,0.03827443
5M6,5O1,0.03393248
5M7,5O1,0.03463029
5N1,5O1,0.0183195
5N10,5O1,0.01888847
5N11,5O1,0.02245388
5N12,5O1,0.01957746
5N13,5O1,0.02423246
5N14,5O1,0.01340638
5N15,5O1,0.01145485
5N16,5O1,0.02022293
5N2,5O1,0.01689436
5N3,5O1,0.01499094
5N4,5O1,0.02196829
5N5,5O1,0.01414849
5N6,5O1,0.0161756
5N7,5O1,0.024044
5N8,5O1,0.02493506
5N9,5O1,0.02837082
5E1,5O2,0.04895929
5A1,5O2,0.04920416
5A2,5O2,0.06090297
5A3,5O2,0.05961126
5B1,5O2,0.04987756
5B2,5O2,0.05676462
5B3,5O2,0.05950923
5B4,5O2,0.05056408
5B5,5O2,0.06427235
5B6,5O2,0.06512091
5B7,5O2,0.06362106
5C1,5O2,0.05589565
5D1,5O2,0.04922457
5D2,5O2,0.05752984
5F1,5O2,0.05734619
5G1,5O2,0.05272421
5H1,5O2,0.05488215
5H2,5O2,0.04681155
5I1,5O2,0.05659116
5J1,5O2,0.07358433
5J2,5O2,0.06735537
5K1,5O2,0.03751148
5K10,5O2,0.04331191
5K11,5O2,0.04842363
5K12,5O2,0.02637701
5K13,5O2,0.02796143
5K14,5O2,0.034573
5K15,5O2,0.02802265
5K16,5O2,0.03077747
5K17,5O2,0.02477808
5K18,5O2,0.02872666
5K19,5O2,0.03472605
5K2,5O2,0.04225589
5K20,5O2,0.02972656
5K21,5O2,0.03294052
5K22,5O2,0.03274258
5K23,5O2,0.03644781
5K3,5O2,0.04309764
5K4,5O2,0.03212427
5K5,5O2,0.03815427
5K6,5O2,0.04155188
5K7,5O2,0.04378635
5K8,5O2,0.04149066
5K9,5O2,0.04276094
5L1,5O2,0.04309594
5L2,5O2,0.04846594
5L3,5O2,0.0474088
5M1,5O2,0.03299663
5M2,5O2,0.03728191
5M3,5O2,0.03376186
5M4,5O2,0.03829201
5M5,5O2,0.04236302
5M6,5O2,0.03740817
5M7,5O2,0.03844326
5N1,5O2,0.02190593
5N10,5O2,0.02245026
5N11,5O2,0.02597694
5N12,5O2,0.02324355
5N13,5O2,0.02800161
5N14,5O2,0.01688093
5N15,5O2,0.01587083
5N16,5O2,0.0238292
5N2,5O2,0.02064585
5N3,5O2,0.01881543
5N4,5O2,0.02442608
5N5,5O2,0.01789103
5N6,5O2,0.01971227
5N7,5O2,0.02770432
5N8,5O2,0.02850857
5N9,5O2,0.03271732
5O1,5O2,0.01069181
5E1,5O3,0.0459749
5A1,5O3,0.04643317
5A2,5O3,0.05809408
5A3,5O3,0.05774277
5B1,5O3,0.04991146
5B2,5O3,0.05624307
5B3,5O3,0.05833992
5B4,5O3,0.04959111
5B5,5O3,0.06009635
5B6,5O3,0.06139798
5B7,5O3,0.06076348
5C1,5O3,0.05402631
5D1,5O3,0.04749073
5D2,5O3,0.05550017
5F1,5O3,0.05501425
5G1,5O3,0.05069594
5H1,5O3,0.05473664
5H2,5O3,0.0465859
5I1,5O3,0.05434851
5J1,5O3,0.07454421
5J2,5O3,0.06691417
5K1,5O3,0.03528316
5K10,5O3,0.0425383
5K11,5O3,0.04838391
5K12,5O3,0.02410795
5K13,5O3,0.02614887
5K14,5O3,0.03194372
5K15,5O3,0.02461221
5K16,5O3,0.02729904
5K17,5O3,0.02393877
5K18,5O3,0.02656312
5K19,5O3,0.03397793
5K2,5O3,0.04099009
5K20,5O3,0.02763461
5K21,5O3,0.03061767
5K22,5O3,0.0303607
5K23,5O3,0.03551742
5K3,5O3,0.04086509
5K4,5O3,0.02991645
5K5,5O3,0.03621696
5K6,5O3,0.03928217
5K7,5O3,0.04154202
5K8,5O3,0.04059434
5K9,5O3,0.04190652
5L1,5O3,0.0395406
5L2,5O3,0.0454064
5L3,5O3,0.04431831
5M1,5O3,0.03115217
5M2,5O3,0.0357552
5M3,5O3,0.03165892
5M4,5O3,0.03645641
5M5,5O3,0.03952499
5M6,5O3,0.03584285
5M7,5O3,0.03531086
5N1,5O3,0.02119753
5N10,5O3,0.02076518
5N11,5O3,0.02513899
5N12,5O3,0.02145357
5N13,5O3,0.02680507
5N14,5O3,0.01626705
5N15,5O3,0.01367741
5N16,5O3,0.02305701
5N2,5O3,0.01941766
5N3,5O3,0.01763338
5N4,5O3,0.02504263
5N5,5O3,0.0170724
5N6,5O3,0.01903719
5N7,5O3,0.02635178
5N8,5O3,0.02691616
5N9,5O3,0.02878896
5O1,5O3,0.0084109
5O2,5O3,0.01349611
5E1,5O4,0.04587483
5A1,5O4,0.04524827
5A2,5O4,0.05654705
5A3,5O4,0.0560475
5B1,5O4,0.04910909
5B2,5O4,0.05597508
5B3,5O4,0.05791131
5B4,5O4,0.04911244
5B5,5O4,0.05925039
5B6,5O4,0.06037807
5B7,5O4,0.05961631
5C1,5O4,0.0544247
5D1,5O4,0.04759767
5D2,5O4,0.05544449
5F1,5O4,0.05509213
5G1,5O4,0.05036994
5H1,5O4,0.05393302
5H2,5O4,0.04608364
5I1,5O4,0.05447259
5J1,5O4,0.07373803
5J2,5O4,0.06752015
5K1,5O4,0.03494256
5K10,5O4,0.04371345
5K11,5O4,0.04939101
5K12,5O4,0.02545609
5K13,5O4,0.02735151
5K14,5O4,0.03320401
5K15,5O4,0.02584271
5K16,5O4,0.02850531
5K17,5O4,0.02539631
5K18,5O4,0.02774569
5K19,5O4,0.03541236
5K2,5O4,0.040714
5K20,5O4,0.02916571
5K21,5O4,0.03190927
5K22,5O4,0.03196978
5K23,5O4,0.03666143
5K3,5O4,0.04067493
5K4,5O4,0.02989925
5K5,5O4,0.03618767
5K6,5O4,0.039234
5K7,5O4,0.04276587
5K8,5O4,0.04195924
5K9,5O4,0.04330619
5L1,5O4,0.04054792
5L2,5O4,0.04684662
5L3,5O4,0.04556308
5M1,5O4,0.03250704
5M2,5O4,0.03720573
5M3,5O4,0.03308655
5M4,5O4,0.03637564
5M5,5O4,0.04021292
5M6,5O4,0.03734864
5M7,5O4,0.03671098
5N1,5O4,0.02224818
5N10,5O4,0.02186681
5N11,5O4,0.0261742
5N12,5O4,0.02266271
5N13,5O4,0.02772026
5N14,5O4,0.01676635
5N15,5O4,0.01394715
5N16,5O4,0.02384576
5N2,5O4,0.0204204
5N3,5O4,0.01834826
5N4,5O4,0.02571742
5N5,5O4,0.01664107
5N6,5O4,0.01996148
5N7,5O4,0.02753638
5N8,5O4,0.02827525
5N9,5O4,0.02996388
5O1,5O4,0.00900323
5O2,5O4,0.0140064
5O3,5O4,0.00764971
5E1,5P1,0.04182173
5A1,5P1,0.04182173
5A2,5P1,0.05386497
5A3,5P1,0.0523126
5B1,5P1,0.04370016
5B2,5P1,0.0480241
5B3,5P1,0.04932365
5B4,5P1,0.04113314
5B5,5P1,0.05542363
5B6,5P1,0.05598086
5B7,5P1,0.0537174
5C1,5P1,0.04743049
5D1,5P1,0.04065214
5D2,5P1,0.04742158
5F1,5P1,0.0513911
5G1,5P1,0.04880383
5H1,5P1,0.04756335
5H2,5P1,0.03815937
5I1,5P1,0.05297025
5J1,5P1,0.06868687
5J2,5P1,0.0596314
5K1,5P1,0.02622718
5K10,5P1,0.03154351
5K11,5P1,0.03934078
5K12,5P1,0.01773226
5K13,5P1,0.01890248
5K14,5P1,0.02604997
5K15,5P1,0.01740209
5K16,5P1,0.02133617
5K17,5P1,0.01658692
5K18,5P1,0.02140705
5K19,5P1,0.03200425
5K2,5P1,0.03317384
5K20,5P1,0.02479768
5K21,5P1,0.02519936
5K22,5P1,0.02445508
5K23,5P1,0.02924863
5K3,5P1,0.0317916
5K4,5P1,0.02101719
5K5,5P1,0.02720184
5K6,5P1,0.02900349
5K7,5P1,0.03386497
5K8,5P1,0.0295233
5K9,5P1,0.03218146
5L1,5P1,0.03265403
5L2,5P1,0.03791892
5L3,5P1,0.03669302
5M1,5P1,0.02597909
5M2,5P1,0.02948786
5M3,5P1,0.02821194
5M4,5P1,0.03164983
5M5,5P1,0.03561935
5M6,5P1,0.03090112
5M7,5P1,0.03187187
5N1,5P1,0.01460216
5N10,5P1,0.01683147
5N11,5P1,0.01996968
5N12,5P1,0.01757458
5N13,5P1,0.02130516
5N14,5P1,0.01158958
5N15,5P1,0.01314903
5N16,5P1,0.01772107
5N2,5P1,0.01331207
5N3,5P1,0.01160376
5N4,5P1,0.01733121
5N5,5P1,0.01435407
5N6,5P1,0.01314903
5N7,5P1,0.02038278
5N8,5P1,0.02116782
5N9,5P1,0.02467216
5O1,5P1,0.01968044
5O2,5P1,0.0237406
5O3,5P1,0.02268612
5O4,5P1,0.02347193
5E1,5P10,0.04242424
5A1,5P10,0.03973064
5A2,5P10,0.04983165
5A3,5P10,0.05050505
5B1,5P10,0.04377104
5B2,5P10,0.04915825
5B3,5P10,0.05095398
5B4,5P10,0.04252044
5B5,5P10,0.05551814
5B6,5P10,0.05555556
5B7,5P10,0.05417815
5C1,5P10,0.04488234
5D1,5P10,0.03995511
5D2,5P10,0.04713805
5F1,5P10,0.05050505
5G1,5P10,0.04781145
5H1,5P10,0.04579125
5H2,5P10,0.03815937
5I1,5P10,0.05155256
5J1,5P10,0.06868687
5J2,5P10,0.05959596
5K1,5P10,0.02895623
5K10,5P10,0.03636364
5K11,5P10,0.04242424
5K12,5P10,0.01995393
5K13,5P10,0.02109989
5K14,5P10,0.02760943
5K15,5P10,0.01885522
5K16,5P10,0.02289562
5K17,5P10,0.02020202
5K18,5P10,0.02424242
5K19,5P10,0.03434343
5K2,5P10,0.03636364
5K20,5P10,0.02716049
5K21,5P10,0.02760943
5K22,5P10,0.02680135
5K23,5P10,0.03198653
5K3,5P10,0.03434343
5K4,5P10,0.02356902
5K5,5P10,0.02996633
5K6,5P10,0.03299663
5K7,5P10,0.03602694
5K8,5P10,0.03434343
5K9,5P10,0.03569024
5L1,5P10,0.03554059
5L2,5P10,0.04169142
5L3,5P10,0.04004952
5M1,5P10,0.02828283
5M2,5P10,0.03232323
5M3,5P10,0.03097643
5M4,5P10,0.03434343
5M5,5P10,0.03838384
5M6,5P10,0.03409091
5M7,5P10,0.0339077
5N1,5P10,0.01840629
5N10,5P10,0.0196633
5N11,5P10,0.02386831
5N12,5P10,0.02092031
5N13,5P10,0.02542088
5N14,5P10,0.01616162
5N15,5P10,0.01616162
5N16,5P10,0.02154882
5N2,5P10,0.01723906
5N3,5P10,0.01548822
5N4,5P10,0.02087542
5N5,5P10,0.01683502
5N6,5P10,0.01683502
5N7,5P10,0.0240404
5N8,5P10,0.02441077
5N9,5P10,0.02685185
5O1,5P10,0.01957699
5O2,5P10,0.02297215
5O3,5P10,0.02123801
5O4,5P10,0.02123798
5P1,5P10,0.01403509
5E1,5P2,0.04657688
5A1,5P2,0.04781145
5A2,5P2,0.05701459
5A3,5P2,0.05432099
5B1,5P2,0.04725028
5B2,5P2,0.05072952
5B3,5P2,0.05409652
5B4,5P2,0.04591951
5B5,5P2,0.06103005
5B6,5P2,0.06150393
5B7,5P2,0.05934088
5C1,5P2,0.05095997
5D1,5P2,0.04657688
5D2,5P2,0.05173962
5F1,5P2,0.05331089
5G1,5P2,0.05308642
5H1,5P2,0.05173962
5H2,5P2,0.04276094
5I1,5P2,0.05607931
5J1,5P2,0.071156
5J2,5P2,0.0634119
5K1,5P2,0.03265993
5K10,5P2,0.03580247
5K11,5P2,0.04399551
5K12,5P2,0.02408293
5K13,5P2,0.02525253
5K14,5P2,0.03243547
5K15,5P2,0.02368126
5K16,5P2,0.02772166
5K17,5P2,0.02424242
5K18,5P2,0.02570146
5K19,5P2,0.0382716
5K2,5P2,0.03984287
5K20,5P2,0.0308642
5K21,5P2,0.02929293
5K22,5P2,0.02974186
5K23,5P2,0.03479237
5K3,5P2,0.0382716
5K4,5P2,0.02749719
5K5,5P2,0.0338945
5K6,5P2,0.03554059
5K7,5P2,0.04029181
5K8,5P2,0.03512907
5K9,5P2,0.0375982
5L1,5P2,0.03762938
5L2,5P2,0.04291279
5L3,5P2,0.0414388
5M1,5P2,0.0328844
5M2,5P2,0.0362514
5M3,5P2,0.03468013
5M4,5P2,0.0369248
5M5,5P2,0.04175084
5M6,5P2,0.03757015
5M7,5P2,0.03783588
5N1,5P2,0.02237187
5N10,5P2,0.02419753
5N11,5P2,0.02712308
5N12,5P2,0.02401048
5N13,5P2,0.02716049
5N14,5P2,0.01851852
5N15,5P2,0.01874299
5N16,5P2,0.02558923
5N2,5P2,0.0213468
5N3,5P2,0.01919192
5N4,5P2,0.02547699
5N5,5P2,0.02210999
5N6,5P2,0.02098765
5N7,5P2,0.02700898
5N8,5P2,0.02640292
5N9,5P2,0.02811448
5O1,5P2,0.02711277
5O2,5P2,0.03158861
5O3,5P2,0.02893967
5O4,5P2,0.0296761
5P1,5P2,0.01372792
5P10,5P2,0.01672278
5E1,5P3,0.04450566
5A1,5P3,0.04475054
5A2,5P3,0.05578206
5A3,5P3,0.05381084
5B1,5P3,0.04726048
5B2,5P3,0.05117845
5B3,5P3,0.05252525
5B4,5P3,0.04413835
5B5,5P3,0.0587083
5B6,5P3,0.05922865
5B7,5P3,0.05699418
5C1,5P3,0.04941
5D1,5P3,0.04307724
5D2,5P3,0.04830119
5F1,5P3,0.05203551
5G1,5P3,0.0516682
5H1,5P3,0.04854607
5H2,5P3,0.03944495
5I1,5P3,0.05413733
5J1,5P3,0.06838078
5J2,5P3,0.05996327
5K1,5P3,0.02883379
5K10,5P3,0.03452709
5K11,5P3,0.04224059
5K12,5P3,0.02043401
5K13,5P3,0.02152842
5K14,5P3,0.02883379
5K15,5P3,0.0208142
5K16,5P3,0.02411999
5K17,5P3,0.02063055
5K18,5P3,0.02295684
5K19,5P3,0.03415978
5K2,5P3,0.0369146
5K20,5P3,0.02746659
5K21,5P3,0.02771146
5K22,5P3,0.02702173
5K23,5P3,0.03198653
5K3,5P3,0.03471074
5K4,5P3,0.02399755
5K5,5P3,0.03002755
5K6,5P3,0.03191511
5K7,5P3,0.03670034
5K8,5P3,0.03318029
5K9,5P3,0.03471074
5L1,5P3,0.03549638
5L2,5P3,0.04076775
5L3,5P3,0.03941416
5M1,5P3,0.02926232
5M2,5P3,0.03250689
5M3,5P3,0.03116009
5M4,5P3,0.03446587
5M5,5P3,0.03850627
5M6,5P3,0.03419039
5M7,5P3,0.0345523
5N1,5P3,0.01893684
5N10,5P3,0.02096113
5N11,5P3,0.02392953
5N12,5P3,0.02150393
5N13,5P3,0.02528313
5N14,5P3,0.01567187
5N15,5P3,0.01591674
5N16,5P3,0.02203857
5N2,5P3,0.01786348
5N3,5P3,0.01568411
5N4,5P3,0.02130395
5N5,5P3,0.01848791
5N6,5P3,0.01720233
